序號,答案
20240608115016,2458.75
20240608120016,2404.48
20240608121016,1221.01
20240608122016,2049.44
20240608123016,914.51
20240608124016,1693.92
20240608125016,2345.59
20240608130016,688.69
20240608131016,1687.81
20240608132016,450.13
20240608133016,1340.37
20240608134016,1929.14
20240608135016,319.81
20240608140016,2159.05
20240608141016,66.89
20240608142016,1602.69
20240608143016,1753.2
20240608144016,122.64
20240608145016,2536.12
20240608150016,-441.5
20240608151016,1988.27
20240608152016,1412.33
20240608153016,20.09
20240608154016,2859.19
20240608155016,-936.7
20240608160016,2189.07
20240608161016,939.76
20240608162016,80.55
20240608163016,3339.94
20240608164016,-1311.53
20240608165016,2302.75
20240629090016,2842.83
20240629091016,3154.37
20240629092016,3965.02
20240629093016,4708.66
20240629094016,5330.97
20240629095016,5477.37
20240629100016,5791.62
20240629101016,6370.58
20240629102016,6996.54
20240629103016,7561.52
20240629104016,7724.83
20240629105016,8776.82
20240629110016,7723.66
20240629111016,4912.37
20240629112016,-468.63
20240629113016,-196.12
20240629114016,-224.59
20240629115016,-148.46
20240629120016,-64.62
20240629121016,-23.06
20240629122016,101.15
20240629123016,20.52
20240629124016,-108.01
20240629125016,-80.65
20240629130016,-28.96
20240629131016,164.73
20240629132016,36.96
20240629133016,160.46
20240629134016,400.43
20240629135016,947.73
20240629140016,3336.8
20240629141016,3156.01
20240629142016,3787.89
20240629143016,4760.9
20240629144016,4160.44
20240629145016,6057.24
20240629150016,5810.87
20240629151016,5864.23
20240629152016,-505.26
20240629153016,41.51
20240629154016,-258.83
20240629155016,-229.36
20240629160016,-32.64
20240629161016,91.74
20240629162016,139.12
20240629163016,1600.36
20240629164016,2035.34
20240629165016,2938.94
20240123090017,356.27
20240123091017,481.34
20240123092017,660.99
20240123093017,1238.64
20240123094017,502.93
20240123095017,1501.14
20240123100017,1073.3
20240123101017,1841.6
20240123102017,1778.91
20240123103017,1949.75
20240123104017,843.73
20240123105017,1130.1
20240123110017,721.42
20240123111017,1388.67
20240123112017,2231.31
20240123113017,632.88
20240123114017,1687.81
20240123115017,450.13
20240123120017,1340.37
20240123121017,1929.14
20240123122017,319.81
20240123123017,2159.05
20240123124017,66.89
20240123125017,1602.69
20240123130017,1753.2
20240123131017,122.64
20240123132017,2536.12
20240123133017,-441.5
20240123134017,1988.27
20240123135017,1412.33
20240123140017,20.09
20240123141017,2859.19
20240123142017,-936.7
20240123143017,2189.07
20240123144017,939.76
20240123145017,80.55
20240123150017,3339.94
20240123151017,-1311.53
20240123152017,2302.75
20240123153017,464.03
20240123154017,296.74
20240123155017,3934.5
20240123160017,-1437.02
20240123161017,2498.5
20240123162017,-27.08
20240123163017,677.93
20240123164017,4181.59
20240123165017,-1188.42
20240129090017,166.04
20240129091017,346.13
20240129092017,539.84
20240129093017,722.66
20240129094017,1008.94
20240129095017,1532.51
20240129100017,1720.56
20240129101017,1964.68
20240129102017,1906.21
20240129103017,1884.28
20240129104017,805.57
20240129105017,937.13
20240129110017,795.81
20240129111017,1522.94
20240129112017,2354.4
20240129113017,618.79
20240129114017,1687.81
20240129115017,450.13
20240129120017,1340.37
20240129121017,1929.14
20240129122017,319.81
20240129123017,2159.05
20240129124017,66.89
20240129125017,1602.69
20240129130017,1753.2
20240129131017,122.64
20240129132017,2536.12
20240129133017,-441.5
20240129134017,1988.27
20240129135017,1412.33
20240129140017,20.09
20240129141017,2859.19
20240129142017,-936.7
20240129143017,2189.07
20240129144017,939.76
20240129145017,80.55
20240129150017,3339.94
20240129151017,-1311.53
20240129152017,2302.75
20240129153017,464.03
20240129154017,296.74
20240129155017,3934.5
20240129160017,-1437.02
20240129161017,2498.5
20240129162017,-27.08
20240129163017,677.93
20240129164017,4181.59
20240129165017,-1188.42
20240215090017,994.0
20240215091017,1191.81
20240215092017,1725.93
20240215093017,2503.26
20240215094017,1832.02
20240215095017,1822.15
20240215100017,-624.4
20240215101017,-757.21
20240215102017,-227.43
20240215103017,295.61
20240215104017,412.99
20240215105017,199.69
20240215110017,1801.53
20240215111017,2869.83
20240215112017,3640.64
20240215113017,4587.26
20240215114017,5168.14
20240215115017,6420.14
20240215120017,7158.25
20240215121017,7346.11
20240215122017,8617.14
20240215123017,9331.21
20240215124017,1883.5
20240215125017,-68.14
20240215130017,94.77
20240215131017,1470.91
20240215132017,2028.57
20240215133017,2659.85
20240215134017,1237.43
20240215135017,2157.58
20240215140017,1045.43
20240215141017,1761.48
20240215142017,2460.86
20240215143017,693.63
20240215144017,1687.81
20240215145017,450.13
20240215150017,1340.37
20240215151017,1929.14
20240215152017,319.81
20240215153017,2159.05
20240215154017,66.89
20240215155017,1602.69
20240215160017,1753.2
20240215161017,122.64
20240215162017,2536.12
20240215163017,-441.5
20240215164017,1988.27
20240215165017,1412.33
20240218090017,-71.04
20240218091017,19.42
20240218092017,461.7
20240218093017,578.94
20240218094017,888.72
20240218095017,801.13
20240218100017,-537.24
20240218101017,-447.79
20240218102017,-148.42
20240218103017,-7.27
20240218104017,-43.88
20240218105017,44.95
20240218110017,205.57
20240218111017,771.38
20240218112017,1433.26
20240218113017,1975.42
20240218114017,1585.5
20240218115017,1483.34
20240218120017,1511.42
20240218121017,1652.06
20240218122017,1869.88
20240218123017,2088.9
20240218124017,2149.18
20240218125017,-493.5
20240218130017,-747.1
20240218131017,-404.68
20240218132017,146.93
20240218133017,122.83
20240218134017,42.56
20240218135017,71.38
20240218140017,592.02
20240218141017,2233.32
20240218142017,1844.44
20240218143017,2547.86
20240218144017,744.13
20240218145017,1181.22
20240218150017,1272.96
20240218151017,1530.6
20240218152017,1735.98
20240218153017,1751.23
20240218154017,1431.58
20240218155017,1310.08
20240218160017,1587.47
20240218161017,1594.23
20240218162017,2079.09
20240218163017,767.72
20240218164017,1226.75
20240218165017,645.89
20240305090017,4.37
20240305091017,141.45
20240305092017,153.96
20240305093017,150.17
20240305094017,175.57
20240305095017,208.34
20240305100017,311.03
20240305101017,-538.61
20240305102017,-543.27
20240305103017,-185.77
20240305104017,-76.37
20240305105017,-241.67
20240305110017,-103.67
20240305111017,27.01
20240305112017,140.52
20240305113017,97.77
20240305114017,575.56
20240305115017,898.81
20240305120017,1017.64
20240305121017,915.78
20240305122017,925.21
20240305123017,1162.41
20240305124017,912.65
20240305125017,2034.43
20240305130017,2716.95
20240305131017,3042.73
20240305132017,127.42
20240305133017,-619.08
20240305134017,-384.75
20240305135017,-270.09
20240305140017,55.13
20240305141017,267.19
20240305142017,475.52
20240305143017,619.47
20240305144017,640.94
20240305145017,1528.06
20240305150017,2870.9
20240305151017,3556.62
20240305152017,3871.41
20240305153017,4548.15
20240305154017,5105.71
20240305155017,5457.93
20240305160017,6132.69
20240305161017,6651.97
20240305162017,-225.74
20240305163017,-352.57
20240305164017,-286.75
20240305165017,-236.98
20240309090017,293.13
20240309091017,309.32
20240309092017,186.54
20240309093017,447.39
20240309094017,778.61
20240309095017,751.02
20240309100017,786.32
20240309101017,-471.92
20240309102017,-499.77
20240309103017,-191.23
20240309104017,-37.75
20240309105017,-54.78
20240309110017,-5.36
20240309111017,-8.19
20240309112017,54.08
20240309113017,-26.1
20240309114017,98.03
20240309115017,188.58
20240309120017,349.44
20240309121017,538.87
20240309122017,848.09
20240309123017,559.48
20240309124017,742.2
20240309125017,1040.43
20240309130017,1372.21
20240309131017,1025.38
20240309132017,1158.88
20240309133017,1009.38
20240309134017,1692.84
20240309135017,2048.37
20240309140017,2119.08
20240309141017,878.74
20240309142017,1292.57
20240309143017,742.84
20240309144017,1439.41
20240309145017,2282.11
20240309150017,624.64
20240309151017,1687.81
20240309152017,450.13
20240309153017,1340.37
20240309154017,1929.14
20240309155017,319.81
20240309160017,2159.05
20240309161017,66.89
20240309162017,1602.69
20240309163017,1753.2
20240309164017,122.64
20240309165017,2536.12
20240311090017,487.48
20240311091017,534.02
20240311092017,763.47
20240311093017,964.4
20240311094017,1065.21
20240311095017,1576.1
20240311100017,1252.95
20240311101017,1263.87
20240311102017,1119.54
20240311103017,1004.13
20240311104017,1593.75
20240311105017,1985.15
20240311110017,2035.63
20240311111017,802.15
20240311112017,1223.45
20240311113017,707.82
20240311114017,1400.63
20240311115017,2236.08
20240311120017,612.34
20240311121017,1687.81
20240311122017,450.13
20240311123017,1340.37
20240311124017,1929.14
20240311125017,319.81
20240311130017,2159.05
20240311131017,66.89
20240311132017,1602.69
20240311133017,1753.2
20240311134017,122.64
20240311135017,2536.12
20240311140017,-441.5
20240311141017,1988.27
20240311142017,1412.33
20240311143017,20.09
20240311144017,2859.19
20240311145017,-936.7
20240311150017,2189.07
20240311151017,939.76
20240311152017,80.55
20240311153017,3339.94
20240311154017,-1311.53
20240311155017,2302.75
20240311160017,464.03
20240311161017,296.74
20240311162017,3934.5
20240311163017,-1437.02
20240311164017,2498.5
20240311165017,-27.08
20240403090017,1224.49
20240403091017,1379.25
20240403092017,1609.06
20240403093017,2638.66
20240403094017,3382.32
20240403095017,4309.26
20240403100017,5168.31
20240403101017,-887.35
20240403102017,-254.09
20240403103017,-771.7
20240403104017,-241.36
20240403105017,46.9
20240403110017,81.14
20240403111017,1072.75
20240403112017,528.9
20240403113017,1316.33
20240403114017,2928.45
20240403115017,3146.88
20240403120017,3582.96
20240403121017,4247.54
20240403122017,4449.96
20240403123017,5068.42
20240403124017,5849.94
20240403125017,5585.01
20240403130017,-454.7
20240403131017,-182.17
20240403132017,-255.26
20240403133017,-208.93
20240403134017,-129.08
20240403135017,-164.69
20240403140017,-18.32
20240403141017,-31.08
20240403142017,-40.05
20240403143017,-7.2
20240403144017,8.15
20240403145017,42.58
20240403150017,117.37
20240403151017,140.99
20240403152017,141.76
20240403153017,-443.57
20240403154017,-313.73
20240403155017,-274.72
20240403160017,-150.15
20240403161017,-133.12
20240403162017,-117.64
20240403163017,114.06
20240403164017,79.13
20240403165017,255.56
20240507090017,1745.61
20240507091017,2195.86
20240507092017,2551.56
20240507093017,3113.32
20240507094017,2416.62
20240507095017,4374.07
20240507100017,6002.92
20240507101017,6137.29
20240507102017,7878.29
20240507103017,4399.79
20240507104017,8351.83
20240507105017,6236.42
20240507110017,548.94
20240507111017,1513.32
20240507112017,602.07
20240507113017,831.19
20240507114017,2163.39
20240507115017,2487.35
20240507120017,948.79
20240507121017,1875.34
20240507122017,868.83
20240507123017,1727.66
20240507124017,2443.06
20240507125017,710.2
20240507130017,1687.81
20240507131017,450.13
20240507132017,1340.37
20240507133017,1929.14
20240507134017,319.81
20240507135017,2159.05
20240507140017,66.89
20240507141017,1602.69
20240507142017,1753.2
20240507143017,122.64
20240507144017,2536.12
20240507145017,-441.5
20240507150017,1988.27
20240507151017,1412.33
20240507152017,20.09
20240507153017,2859.19
20240507154017,-936.7
20240507155017,2189.07
20240507160017,939.76
20240507161017,80.55
20240507162017,3339.94
20240507163017,-1311.53
20240507164017,2302.75
20240507165017,464.03
20240528090017,677.07
20240528091017,534.7
20240528092017,355.14
20240528093017,244.17
20240528094017,-130.6
20240528095017,-173.48
20240528100017,-222.28
20240528101017,-222.06
20240528102017,-154.78
20240528103017,-176.2
20240528104017,-190.54
20240528105017,-144.84
20240528110017,-223.98
20240528111017,-152.96
20240528112017,2014.34
20240528113017,1776.04
20240528114017,2498.05
20240528115017,2451.28
20240528120017,2668.19
20240528121017,947.42
20240528122017,1108.18
20240528123017,796.26
20240528124017,1541.13
20240528125017,2211.27
20240528130017,887.38
20240528131017,1687.81
20240528132017,450.13
20240528133017,1340.37
20240528134017,1929.14
20240528135017,319.81
20240528140017,2159.05
20240528141017,66.89
20240528142017,1602.69
20240528143017,1753.2
20240528144017,122.64
20240528145017,2536.12
20240528150017,-441.5
20240528151017,1988.27
20240528152017,1412.33
20240528153017,20.09
20240528154017,2859.19
20240528155017,-936.7
20240528160017,2189.07
20240528161017,939.76
20240528162017,80.55
20240528163017,3339.94
20240528164017,-1311.53
20240528165017,2302.75
20240614090017,333.25
20240614091017,580.21
20240614092017,232.81
20240614093017,124.13
20240614094017,351.66
20240614095017,547.73
20240614100017,578.86
20240614101017,447.79
20240614102017,224.62
20240614103017,170.35
20240614104017,168.11
20240614105017,97.3
20240614110017,174.61
20240614111017,-433.34
20240614112017,-306.05
20240614113017,-410.39
20240614114017,-276.88
20240614115017,-190.46
20240614120017,-190.74
20240614121017,-166.49
20240614122017,-194.37
20240614123017,-136.31
20240614124017,-124.89
20240614125017,-70.89
20240614130017,44.66
20240614131017,75.45
20240614132017,92.11
20240614133017,117.24
20240614134017,103.5
20240614135017,12.88
20240614140017,219.06
20240614141017,343.28
20240614142017,386.63
20240614143017,539.32
20240614144017,721.89
20240614145017,516.42
20240614150017,756.13
20240614151017,678.88
20240614152017,1716.19
20240614153017,1676.43
20240614154017,2158.29
20240614155017,2142.57
20240614160017,2035.83
20240614161017,538.07
20240614162017,852.79
20240614163017,735.85
20240614164017,1541.23
20240614165017,2439.21
20240619090017,-34.24
20240619091017,75.04
20240619092017,84.89
20240619093017,94.68
20240619094017,113.91
20240619095017,162.71
20240619100017,229.5
20240619101017,427.21
20240619102017,636.11
20240619103017,861.89
20240619104017,725.6
20240619105017,632.65
20240619110017,1744.26
20240619111017,1222.05
20240619112017,-526.58
20240619113017,-464.7
20240619114017,-374.95
20240619115017,-156.28
20240619120017,-322.88
20240619121017,-371.74
20240619122017,-269.68
20240619123017,-211.12
20240619124017,-154.13
20240619125017,-134.14
20240619130017,-152.82
20240619131017,-101.18
20240619132017,-46.85
20240619133017,-33.37
20240619134017,4.03
20240619135017,177.29
20240619140017,346.6
20240619141017,388.13
20240619142017,451.34
20240619143017,303.15
20240619144017,131.18
20240619145017,100.85
20240619150017,259.29
20240619151017,120.08
20240619152017,-405.34
20240619153017,-554.75
20240619154017,-276.75
20240619155017,-216.89
20240619160017,-141.09
20240619161017,-11.51
20240619162017,161.78
20240619163017,77.54
20240619164017,296.29
20240619165017,249.01
20240627090017,1740.06
20240627091017,2065.77
20240627092017,2507.18
20240627093017,3096.51
20240627094017,3577.35
20240627095017,3981.99
20240627100017,4473.44
20240627101017,4777.2
20240627102017,4799.37
20240627103017,4907.48
20240627104017,4700.11
20240627105017,5366.33
20240627110017,4441.38
20240627111017,3393.65
20240627112017,-626.07
20240627113017,-244.54
20240627114017,-196.62
20240627115017,-353.86
20240627120017,-124.44
20240627121017,-102.0
20240627122017,134.44
20240627123017,234.65
20240627124017,271.28
20240627125017,622.49
20240627130017,1503.57
20240627131017,2034.54
20240627132017,2571.69
20240627133017,2348.6
20240627134017,2931.66
20240627135017,3321.4
20240627140017,3862.36
20240627141017,4563.21
20240627142017,5014.57
20240627143017,5617.55
20240627144017,6167.49
20240627145017,6702.2
20240627150017,5999.96
20240627151017,3749.92
20240627152017,452.43
